ID	LOCAL_ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	TOKENS	COGNACY	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
2053	utoaztecan-Guarijio-113_six-1	utoaztecan-Guarijio	SIX	six	pusáni	pusáni	p u s a n i	utoaztecan-113_six-5	764	1 7 3 7 4 7	AXBYBZ	PYSANI	12	12.P.C 12.Y.V 12.S.C 12.A.V 12.N.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pusani	0	3585
2188	utoaztecan-Tarahumara-113_six-1	utoaztecan-Tarahumara	SIX	six	usani	usani	u s a n i	utoaztecan-113_six-5	764	7 3 7 4 7	XBYBZ	YSANI	34	34.Y.V 34.S.C 34.A.V 34.N.C 34.I.V	1.5 1.75 1.3 1.75 0.8	usani	0	3585
2342	utoaztecan-Tubar-113_six-1	utoaztecan-Tubar	SIX	six	(w)osaní-(r)	osaní-	o s a n i	utoaztecan-113_six-5	764	7 3 7 4 7	XBYBZ	USANI	35	35.U.V 35.S.C 35.A.V 35.N.C 35.I.V	1.5 1.75 1.3 1.75 0.8	osani	0	3585
2474	utoaztecan-Mayo-113_six-1	utoaztecan-Mayo	SIX	six	búsani	búsani	b u s a n i	utoaztecan-113_six-5	764	1 7 3 7 4 7	AXBYBZ	PYSANI	19	19.P.C 19.Y.V 19.S.C 19.A.V 19.N.C 19.I.V	2.0 1.5 1.75 1.3 1.75 0.8	busani	0	3585
2616	utoaztecan-Yaqui-113_six-1	utoaztecan-Yaqui	SIX	six	vusani	vusani	v u s a n i	utoaztecan-113_six-5	764	3 7 3 7 4 7	AXBYBZ	BYSANI	37	37.B.C 37.Y.V 37.S.C 37.A.V 37.N.C 37.I.V	2.0 1.5 1.75 1.3 1.75 0.8	vusani	0	3585
2617	utoaztecan-Yaqui-113_six-2	utoaztecan-Yaqui	SIX	six	búsani	búsani	b u s a n i	utoaztecan-113_six-5	764	1 7 3 7 4 7	AXBYBZ	PYSANI	37	37.P.C 37.Y.V 37.S.C 37.A.V 37.N.C 37.I.V	2.0 1.5 1.75 1.3 1.75 0.8	busani	0	3585
2753	utoaztecan-Cora-113_six-1	utoaztecan-Cora	SIX	six	aráhsebi	aráhsebi	a r a h s e b i	utoaztecan-113_six-6	998	7 5 7 3 3 7 1 7	XBYMBYBZ	ARAHSEPI	8	8.A.V 8.R.C 8.A.V 8.H.c 8.S.C 8.E.V 8.P.C 8.I.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	arahsebi	0	3583
2754	utoaztecan-Cora-113_six-2	utoaztecan-Cora	SIX	six	aráhsei	aráhsei	a r a h s ei	utoaztecan-113_six-6	998	7 5 7 3 3 7	XBYMBZ	ARAHSE	8	8.A.V 8.R.C 8.A.V 8.H.c 8.S.C 8.E.V	1.5 1.75 1.3 1.1 1.75 0.8	arahsei	0	3583
3046	utoaztecan-ClassicalAztec-113_six-1	utoaztecan-ClassicalAztec	SIX	six	čikwa-see	čikwa-see	tʃ i kʷ a + s eː	utoaztecan-113_six-4	1100	1 7 1 7 9 3 7	AXBZ_AX	TIKA_SE	5	5.T.C 5.I.V 5.K.C 5.A.V 5._._ 5.S.C 5.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tʃikʷa+seː	0	3580
3176	utoaztecan-Pannamint-113_six-1	utoaztecan-Pannamint	SIX	six	naapai	naapai	n aː p ai	utoaztecan-113_six-1	112	4 7 1 7	AXBZ	NAPA	24	24.N.C 24.A.V 24.P.C 24.A.V	2.0 1.5 1.75 0.8	naːpai	0	3579
3177	utoaztecan-Pannamint-113_six-2	utoaztecan-Pannamint	SIX	six	nahapai	nahapai	n a h a p ai	utoaztecan-113_six-1	112	4 7 3 7 1 7	AXBYBZ	NAHAPA	24	24.N.C 24.A.V 24.H.C 24.A.V 24.P.C 24.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nahapai	0	3579
3321	utoaztecan-AztecTetelcingo-113_six-1	utoaztecan-AztecTetelcingo	SIX	six	čIkwasie	čIkwasie	tʃ ɪ kʷ a s i e	utoaztecan-113_six-4	1100	1 7 1 7 3 7 7	AXBYBYZ	TIKASIE	1	1.T.C 1.I.V 1.K.C 1.A.V 1.S.C 1.I.V 1.E.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃɪkʷasie	0	3576
3454	utoaztecan-AztecZacapoaxtla-113_six-1	utoaztecan-AztecZacapoaxtla	SIX	six	čikwaseen	čikwaseen	tʃ i kʷ a s eː n	utoaztecan-113_six-4	1100	1 7 1 7 3 7 4	AXBYBYN	TIKASEN	2	2.T.C 2.I.V 2.K.C 2.A.V 2.S.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃikʷaseːn	0	3576
3455	utoaztecan-AztecZacapoaxtla-113_six-2	utoaztecan-AztecZacapoaxtla	SIX	six	čikwasin	čikwasin	tʃ i kʷ a s i n	utoaztecan-113_six-4	1100	1 7 1 7 3 7 4	AXBYBYN	TIKASIN	2	2.T.C 2.I.V 2.K.C 2.A.V 2.S.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃikʷasin	0	3576
3597	utoaztecan-Pipil-113_six-1	utoaztecan-Pipil	SIX	six	čikwasi:n	čikwasi:n	tʃ i kʷ a s iː n	utoaztecan-113_six-4	1100	1 7 1 7 3 7 4	AXBYBYN	TIKASIN	27	27.T.C 27.I.V 27.K.C 27.A.V 27.S.C 27.I.V 27.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃikʷasiːn	0	3576
3719	utoaztecan-SoutheasternTepehuan-113_six-1	utoaztecan-SoutheasternTepehuan	SIX	six	hiš-umman	hiš-umman	h i ʃ + u mː a n	utoaztecan-113_six-9	1203	3 7 3 9 7 4 7 4	AXN_XBYN	HIS_YMAN	31	31.H.C 31.I.V 31.S.c 31._._ 31.Y.V 31.M.C 31.A.V 31.N.c	2.0 1.5 0.8 0.0 1.5 1.75 1.3 0.8	hiʃ+umːan	0	3603
3984	utoaztecan-Kiowa-113_six-1	utoaztecan-Kiowa	SIX	six	mᴐ̨-sᴐ	mᴐ̨-sᴐ	m ɔ̃ + s ɔ	utoaztecan-113_six-10	1325	4 7 9 3 7	AX_AX	MU_SU	16	16.M.C 16.U.V 16._._ 16.S.C 16.U.V	2.0 1.5 0.0 2.0 1.5	mɔ̃+sɔ	0	3589
4096	utoaztecan-SanJuanPuebloTewa-113_six-1	utoaztecan-SanJuanPuebloTewa	SIX	six	sí	sí	s i	utoaztecan-113_six-10	1325	3 7	AX	SI	28	28.S.C 28.I.V	2.0 1.5	si	0	3600
4223	utoaztecan-ShoshoniGosiute-113_six-1	utoaztecan-ShoshoniGosiute	SIX	six	naah-paih-	naah-paih-	n aː h + p ai h	utoaztecan-113_six-1	112	4 7 3 9 1 7 3	AXN_AXN	NAH_PAH	30	30.N.C 30.A.V 30.H.c 30._._ 30.P.C 30.A.V 30.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	naːh+paih	0	3602
4388	utoaztecan-Comecrudo-113_six-1	utoaztecan-Comecrudo	SIX	six	panawuyi	panawuyi	p a n a w u j i		1548	1 7 4 7 6 7 6 7	AXBYBYBZ	PANAWYJI	7	7.P.C 7.A.V 7.N.C 7.A.V 7.W.C 7.Y.V 7.J.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	panawuji	0	3582
4503	utoaztecan-Comanche-113_six-1	utoaztecan-Comanche	SIX	six	naabaitï	naabaitï	n aː b ai t ɨ	utoaztecan-113_six-1	112	4 7 1 7 1 7	AXBYBZ	NAPATI	6	6.N.C 6.A.V 6.P.C 6.A.V 6.T.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	naːbaitɨ	0	3579
4644	utoaztecan-Zuni-113_six-1	utoaztecan-Zuni	SIX	six	topalekkʔa	topalekkʔa	t o p a l e kˀː a		1688	1 7 1 7 5 7 1 7	AXBYBYBZ	TUPALEKA	38	38.T.C 38.U.V 38.P.C 38.A.V 38.L.C 38.E.V 38.K.C 38.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	topalekˀːa	0	3610
4768	utoaztecan-Kawaiisu-113_six-1	utoaztecan-Kawaiisu	SIX	six	navaha-	navaha-	n a v a h a	utoaztecan-113_six-1	112	4 7 3 7 3 7	AXBYBZ	NABAHA	15	15.N.C 15.A.V 15.B.C 15.A.V 15.H.C 15.A.V	2.0 1.5 1.75 1.3 1.75 0.8	navaha	0	3579
4905	utoaztecan-Chemehuevi-113_six-1	utoaztecan-Chemehuevi	SIX	six	navá	navá	n a v a	utoaztecan-113_six-1	112	4 7 3 7	AXBZ	NABA	4	4.N.C 4.A.V 4.B.C 4.A.V	2.0 1.5 1.75 0.8	nava	0	3579
5049	utoaztecan-SouthernPaiute-113_six-1	utoaztecan-SouthernPaiute	SIX	six	navái	navái	n a v ai	utoaztecan-113_six-1	112	4 7 3 7	AXBZ	NABA	32	32.N.C 32.A.V 32.B.C 32.A.V	2.0 1.5 1.75 0.8	navai	0	3604
5173	utoaztecan-SouthernUte-113_six-1	utoaztecan-SouthernUte	SIX	six	navæ'u-ni	navæ'u-ni	n a v æ u + n i	utoaztecan-113_six-1	112	4 7 3 7 7 9 4 7	AXBYZ_AX	NABEY_NI	33	33.N.C 33.A.V 33.B.C 33.E.V 33.Y.V 33._._ 33.N.C 33.I.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5	navæu+ni	0	3605
35	utoaztecan-Mono-35_skin-1	utoaztecan-Mono	SKIN	skin	sippoʔi	sippoʔi	s i pː o ʔ i	utoaztecan-35_skin-13	35	3 7 1 7 1 7	AXBYBZ	SIPUHI	20	20.S.C 20.I.V 20.P.C 20.U.V 20.H.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	sipːoʔi	0	3633
170	utoaztecan-Tubatulabel-35_skin-1	utoaztecan-Tubatulabel	SKIN	skin	poon-t	poon-t	p oː n + t	utoaztecan-35_skin-1	150	1 7 4 9 1	AXN_A	PUN_T	36	36.P.C 36.U.V 36.N.c 36._._ 36.T.C	2.0 1.5 0.8 0.0 2.0	poːn+t	0	3649
326	utoaztecan-Serrano-35_skin-1	utoaztecan-Serrano	SKIN	skin	-qòc	-qòc	q o ts	utoaztecan-35_skin-3	241	1 7 2	AXN	KUC	29	29.K.C 29.U.V 29.C.c	2.0 1.5 0.8	qots	1	3641
456	utoaztecan-Cahuilla-35_skin-1	utoaztecan-Cahuilla	SKIN	skin	sáva-l	sáva-l	s a v a + l	utoaztecan-35_skin-9	316	3 7 3 7 9 5	AXBZ_A	SABA_L	3	3.S.C 3.A.V 3.B.C 3.A.V 3._._ 3.L.C	2.0 1.5 1.75 0.8 0.0 2.0	sava+l	0	3616
583	utoaztecan-Cupeno-35_skin-1	utoaztecan-Cupeno	SKIN	skin	-túkʔa	-túkʔa	t u kˀ a	utoaztecan-35_skin-10	359	1 7 1 7	AXBZ	TYKA	9	9.T.C 9.Y.V 9.K.C 9.A.V	2.0 1.5 1.75 0.8	tukˀa	0	3622
708	utoaztecan-Luiseno-35_skin-1	utoaztecan-Luiseno	SKIN	skin	táava-š	táava-š	t a a v a + ʃ	utoaztecan-35_skin-11	406	1 7 7 3 7 9 3	AXYBZ_A	TAABA_S	18	18.T.C 18.A.V 18.A.V 18.B.C 18.A.V 18._._ 18.S.C	2.0 1.5 1.3 1.75 0.8 0.0 2.0	taava+ʃ	0	3631
836	utoaztecan-Gabrielino-35_skin-1	utoaztecan-Gabrielino	SKIN	skin	axóxoc̣	axóxoc̣	a x o x o ʈʂ	utoaztecan-35_skin-3	241	7 3 7 3 7 2	XBYBYN	AGUGUC	11	11.A.V 11.G.C 11.U.V 11.G.C 11.U.V 11.C.c	1.5 1.75 1.3 1.75 1.3 0.8	axoxoʈʂ	0	3624
837	utoaztecan-Gabrielino-35_skin-2	utoaztecan-Gabrielino	SKIN	skin	axo:xoc	axo:xoc	a x oː x o ts	utoaztecan-35_skin-3	241	7 3 7 3 7 2	XBYBYN	AGUGUC	11	11.A.V 11.G.C 11.U.V 11.G.C 11.U.V 11.C.c	1.5 1.75 1.3 1.75 1.3 0.8	axoːxots	1	3624
966	utoaztecan-Hopi-35_skin-1	utoaztecan-Hopi	SKIN	skin	cíipɨ	cíipɨ	ts i i p ɨ	utoaztecan-35_skin-12	505	2 7 7 1 7	AXYBZ	CIIPI	13	13.C.C 13.I.V 13.I.V 13.P.C 13.I.V	2.0 1.5 1.3 1.75 0.8	tsiipɨ	1	3626
1095	utoaztecan-Papago-35_skin-1	utoaztecan-Papago	SKIN	skin	ɨldag	ɨldag	ɨ l d a g	utoaztecan-35_skin-4	568	7 5 1 7 1	XMBYN	ILTAK	25	25.I.V 25.L.c 25.T.C 25.A.V 25.K.c	1.5 1.1 1.75 1.3 0.8	ɨldag	1	3635
1232	utoaztecan-PimaDeOnavas-35_skin-1	utoaztecan-PimaDeOnavas	SKIN	skin	ɨlidag	ɨlidag	ɨ l i d a g	utoaztecan-35_skin-4	568	7 5 7 1 7 1	XBYBYN	ILITAK	26	26.I.V 26.L.C 26.I.V 26.T.C 26.A.V 26.K.c	1.5 1.75 1.3 1.75 1.3 0.8	ɨlidag	1	3635
1381	utoaztecan-NorthernTepehuan-35_skin-1	utoaztecan-NorthernTepehuan	SKIN	skin	ulidaga	ulidaga	u l i d a g a	utoaztecan-35_skin-4	568	7 5 7 1 7 1 7	XBYBYBZ	YLITAKA	22	22.Y.V 22.L.C 22.I.V 22.T.C 22.A.V 22.K.C 22.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ulidaga	0	3635
1532	utoaztecan-NorthernPaiute-35_skin-1	utoaztecan-NorthernPaiute	SKIN	skin	pɨhɨ	pɨhɨ	p ɨ h ɨ	utoaztecan-35_skin-14	686	1 7 3 7	AXBZ	PIHI	21	21.P.C 21.I.V 21.H.C 21.I.V	2.0 1.5 1.75 0.8	pɨhɨ	0	3634
1686	utoaztecan-Opata-35_skin-1	utoaztecan-Opata	SKIN	skin	beua	beua	b e w a	utoaztecan-35_skin-7	724	1 7 6 7	AXBZ	PEWA	23	23.P.C 23.E.V 23.W.C 23.A.V	2.0 1.5 1.75 0.8	bewa	0	3632
1831	utoaztecan-Eudeve-35_skin-1	utoaztecan-Eudeve	SKIN	skin	beguát	beguát	b e g u a t	utoaztecan-35_skin-7	724	1 7 1 7 7 1	AXBYYN	PEKYAT	10	10.P.C 10.E.V 10.K.C 10.Y.V 10.A.V 10.T.c	2.0 1.5 1.75 1.3 1.3 0.8	beguat	1	3623
1972	utoaztecan-Guarijio-35_skin-1	utoaztecan-Guarijio	SKIN	skin	wiʔci	wiʔci	w i ˀtʃ i	utoaztecan-35_skin-6	824	6 7 1 7	AXBZ	WITI	12	12.W.C 12.I.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8	wiˀtʃi	0	3625
2098	utoaztecan-Tarahumara-35_skin-1	utoaztecan-Tarahumara	SKIN	skin	wičí	wičí	w i tʃ i	utoaztecan-35_skin-6	824	6 7 1 7	AXBZ	WITI	34	34.W.C 34.I.V 34.T.C 34.I.V	2.0 1.5 1.75 0.8	witʃi	0	3625
2238	utoaztecan-Tubar-35_skin-1	utoaztecan-Tubar	SKIN	skin	kucí-t	kucí-t	k u ts i + t	utoaztecan-35_skin-3	241	1 7 2 7 9 1	AXBZ_A	KYCI_T	35	35.K.C 35.Y.V 35.C.C 35.I.V 35._._ 35.T.C	2.0 1.5 1.75 0.8 0.0 2.0	kutsi+t	0	3648
2239	utoaztecan-Tubar-35_skin-2	utoaztecan-Tubar	SKIN	skin	kvici-	kvici-	k v i ts i	utoaztecan-35_skin-3	241	1 3 7 2 7	ACXBZ	KBICI	35	35.K.C 35.B.C 35.I.V 35.C.C 35.I.V	2.0 1.5 1.5 1.75 0.8	kvitsi	0	3658
2394	utoaztecan-Mayo-35_skin-1	utoaztecan-Mayo	SKIN	skin	beéwa	beéwa	b e e w a	utoaztecan-35_skin-7	724	1 7 7 6 7	AXYBZ	PEEWA	19	19.P.C 19.E.V 19.E.V 19.W.C 19.A.V	2.0 1.5 1.3 1.75 0.8	beewa	1	3632
2528	utoaztecan-Yaqui-35_skin-1	utoaztecan-Yaqui	SKIN	skin	béa	béa	b e a	utoaztecan-35_skin-7	724	1 7 7	AXZ	PEA	37	37.P.C 37.E.V 37.A.V	2.0 1.5 0.8	bea	1	3632
2669	utoaztecan-Cora-35_skin-1	utoaztecan-Cora	SKIN	skin	naví	naví	n a v i	utoaztecan-35_skin-6	824	4 7 3 7	AXBZ	NABI	8	8.N.C 8.A.V 8.B.C 8.I.V	2.0 1.5 1.75 0.8	navi	0	3621
2799	utoaztecan-Huichol-35_skin-1	utoaztecan-Huichol	SKIN	skin	nawí	nawí	n a w i	utoaztecan-35_skin-6	824	4 7 6 7	AXBZ	NAWI	14	14.N.C 14.A.V 14.W.C 14.I.V	2.0 1.5 1.75 0.8	nawi	0	3621
2800	utoaztecan-Huichol-35_skin-2	utoaztecan-Huichol	SKIN	skin	wí	wí	w i	utoaztecan-35_skin-6	824	6 7	AX	WI	14	14.W.C 14.I.V	2.0 1.5	wi	1	3621
2958	utoaztecan-ClassicalAztec-35_skin-1	utoaztecan-ClassicalAztec	SKIN	skin	eʔwaa-tl	eʔwaa-tl	e ˀw aː + t l	utoaztecan-35_skin-5	1060	7 6 7 9 1 5	XBZ_AC	EWA_TL	5	5.E.V 5.W.C 5.A.V 5._._ 5.T.C 5.L.C	1.5 1.75 0.8 0.0 2.0 1.5	eˀwaː+tl	1	3618
2959	utoaztecan-ClassicalAztec-35_skin-2	utoaztecan-ClassicalAztec	SKIN	skin	kWetlaštli	kWetlaštli	k w e t l a ʃ t l i	utoaztecan-35_skin-7	724	1 6 7 1 5 7 3 1 5 7	ACXBCYMBCZ	KWETLASTLI	5	5.K.C 5.W.C 5.E.V 5.T.C 5.L.C 5.A.V 5.S.c 5.T.C 5.L.C 5.I.V	2.0 1.5 1.5 1.75 1.5 1.3 1.1 1.75 1.5 0.8	kwetlaʃtli	0	3615
3096	utoaztecan-Pannamint-35_skin-1	utoaztecan-Pannamint	SKIN	skin	poʔa	poʔa	p o ʔ a	utoaztecan-35_skin-1	150	1 7 1 7	AXBZ	PUHA	24	24.P.C 24.U.V 24.H.C 24.A.V	2.0 1.5 1.75 0.8	poʔa	1	3619
3233	utoaztecan-AztecTetelcingo-35_skin-1	utoaztecan-AztecTetelcingo	SKIN	skin	kwiitlaš-tli	kwiitlaš-tli	kʷ iː t l a ʃ + t l i	utoaztecan-35_skin-7	724	1 7 1 5 7 3 9 1 5 7	AXBCYN_ACX	KITLAS_TLI	1	1.K.C 1.I.V 1.T.C 1.L.C 1.A.V 1.S.c 1._._ 1.T.C 1.L.C 1.I.V	2.0 1.5 1.75 1.5 1.3 0.8 0.0 2.0 1.5 1.5	kʷiːtlaʃ+tli	0	3614
3372	utoaztecan-AztecZacapoaxtla-35_skin-1	utoaztecan-AztecZacapoaxtla	SKIN	skin	-kwetašio	-kwetašio	kʷ e t a ʃ i o	utoaztecan-35_skin-7	724	1 7 1 7 3 7 7	AXBYBYZ	KETASIU	2	2.K.C 2.E.V 2.T.C 2.A.V 2.S.C 2.I.V 2.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kʷetaʃio	0	3615
3501	utoaztecan-Pipil-35_skin-1	utoaztecan-Pipil	SKIN	skin	kwetas-ti	kwetas-ti	kʷ e t a s + t i	utoaztecan-35_skin-7	724	1 7 1 7 3 9 1 7	AXBYN_AX	KETAS_TI	27	27.K.C 27.E.V 27.T.C 27.A.V 27.S.c 27._._ 27.T.C 27.I.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5	kʷetas+ti	0	3614
3642	utoaztecan-SoutheasternTepehuan-35_skin-1	utoaztecan-SoutheasternTepehuan	SKIN	skin	Jo'	Jo'	j o ʔ	utoaztecan-35_skin-13	35	6 7 1	AXN	JUH	31	31.J.C 31.U.V 31.H.c	2.0 1.5 0.8	joʔ	0	3644
3766	utoaztecan-Kitanemuk-35_skin-1	utoaztecan-Kitanemuk	SKIN	skin	toko	toko	t o k o		1218	1 7 1 7	AXBZ	TUKU	17	17.T.C 17.U.V 17.K.C 17.U.V	2.0 1.5 1.75 0.8	toko	0	3622
3767	utoaztecan-Kitanemuk-35_skin-2	utoaztecan-Kitanemuk	SKIN	skin	koco	koco	k o ts o	utoaztecan-35_skin-3	241	1 7 2 7	AXBZ	KUCU	17	17.K.C 17.U.V 17.C.C 17.U.V	2.0 1.5 1.75 0.8	kotso	1	3641
3906	utoaztecan-Kiowa-35_skin-1	utoaztecan-Kiowa	SKIN	skin	kʰᴐe	kʰᴐe	kʰ ɔ e	utoaztecan-35_skin-3	241	1 7 7	AXZ	KUE	16	16.K.C 16.U.V 16.E.V	2.0 1.5 0.8	kʰɔe	0	3629
4019	utoaztecan-SanJuanPuebloTewa-35_skin-1	utoaztecan-SanJuanPuebloTewa	SKIN	skin	khowa	khowa	kʰ o w a	utoaztecan-35_skin-3	241	1 7 6 7	AXBZ	KUWA	28	28.K.C 28.U.V 28.W.C 28.A.V	2.0 1.5 1.75 0.8	kʰowa	0	3641
4140	utoaztecan-ShoshoniGosiute-35_skin-1	utoaztecan-ShoshoniGosiute	SKIN	skin	poʔanʔ	poʔanʔ	p o ʔ a nˀ	utoaztecan-35_skin-1	150	1 7 1 7 4	AXBYN	PUHAN	30	30.P.C 30.U.V 30.H.C 30.A.V 30.N.c	2.0 1.5 1.75 1.3 0.8	poʔanˀ	0	3619
4281	utoaztecan-Comecrudo-35_skin-1	utoaztecan-Comecrudo	SKIN	skin	ehûém	ehûém	e h u e m		1441	7 3 7 7 4	XBYYN	EHYEM	7	7.E.V 7.H.C 7.Y.V 7.E.V 7.M.c	1.5 1.75 1.3 1.3 0.8	ehuem	0	3620
4282	utoaztecan-Comecrudo-35_skin-2	utoaztecan-Comecrudo	SKIN	skin	emól	emól	e m o l		1442	7 4 7 5	XBYN	EMUL	7	7.E.V 7.M.C 7.U.V 7.L.c	1.5 1.75 1.3 0.8	emol	0	3654
4424	utoaztecan-Comanche-35_skin-1	utoaztecan-Comanche	SKIN	skin	poʔoaʔ	poʔoaʔ	p o ʔ o a ʔ	utoaztecan-35_skin-1	150	1 7 1 7 7 1	AXBYYN	PUHUAH	6	6.P.C 6.U.V 6.H.C 6.U.V 6.A.V 6.H.c	2.0 1.5 1.75 1.3 1.3 0.8	poʔoaʔ	0	3619
4553	utoaztecan-Zuni-35_skin-1	utoaztecan-Zuni	SKIN	skin	zʔiqqa	zʔiqqa	zˀ i qː a		1597	3 7 1 7	AXBZ	SIKA	38	38.S.C 38.I.V 38.K.C 38.A.V	2.0 1.5 1.75 0.8	zˀiqːa	1	3651
4683	utoaztecan-Kawaiisu-35_skin-1	utoaztecan-Kawaiisu	SKIN	skin	asi(y)aviʔ	asiaviʔ	a s i a v i ʔ	utoaztecan-35_skin-2	1700	7 3 7 7 3 7 1	XBYYBYN	ASIABIH	15	15.A.V 15.S.C 15.I.V 15.A.V 15.B.C 15.I.V 15.H.c	1.5 1.75 1.3 1.3 1.75 1.3 0.8	asiaviʔ	0	3624
4825	utoaztecan-Chemehuevi-35_skin-1	utoaztecan-Chemehuevi	SKIN	skin	asi-pɨ	asi-pɨ	a s i + p ɨ	utoaztecan-35_skin-2	1700	7 3 7 9 1 7	XBZ_AX	ASI_PI	4	4.A.V 4.S.C 4.I.V 4._._ 4.P.C 4.I.V	1.5 1.75 0.8 0.0 2.0 1.5	asi+pɨ	0	3617
4826	utoaztecan-Chemehuevi-35_skin-2	utoaztecan-Chemehuevi	SKIN	skin	asi-ʔa	asi-ʔa	a s i + ʔ a	utoaztecan-35_skin-2	1700	7 3 7 9 1 7	XBZ_AX	ASI_HA	4	4.A.V 4.S.C 4.I.V 4._._ 4.H.C 4.A.V	1.5 1.75 0.8 0.0 2.0 1.5	asi+ʔa	0	3652
4967	utoaztecan-SouthernPaiute-35_skin-1	utoaztecan-SouthernPaiute	SKIN	skin	asiaaʔ	asiaaʔ	a s i aː ʔ	utoaztecan-35_skin-2	1700	7 3 7 7 1	XBYYN	ASIAH	32	32.A.V 32.S.C 32.I.V 32.A.V 32.H.c	1.5 1.75 1.3 1.3 0.8	asiaːʔ	0	3624
5095	utoaztecan-SouthernUte-35_skin-1	utoaztecan-SouthernUte	SKIN	skin	síʔaa-pi	síʔaa-pi	s i ʔ aː + p i	utoaztecan-35_skin-2	1700	3 7 1 7 9 1 7	AXBZ_AX	SIHA_PI	33	33.S.C 33.I.V 33.H.C 33.A.V 33._._ 33.P.C 33.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	siʔaː+pi	1	3617
86	utoaztecan-Mono-85_sky-1	utoaztecan-Mono	SKY	sky	tukuppa	tukuppa	t u k u pː a	utoaztecan-85_sky-1	85	1 7 1 7 1 7	AXBYBZ	TYKYPA	20	20.T.C 20.Y.V 20.K.C 20.Y.V 20.P.C 20.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tukupːa	0	3678
238	utoaztecan-Tubatulabel-85_sky-1	utoaztecan-Tubatulabel	SKY	sky	tookoombahl	tookoombahl	t oː k oː m b a h l	utoaztecan-85_sky-1	85	1 7 1 7 4 1 7 3 5	AXBYMBYBC	TUKUMPAHL	36	36.T.C 36.U.V 36.K.C 36.U.V 36.M.c 36.P.C 36.A.V 36.H.C 36.L.C	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.5	toːkoːmbahl	0	3694
381	utoaztecan-Serrano-85_sky-1	utoaztecan-Serrano	SKY	sky	tukumi-t	tukumi-t	t u k u m i + t	utoaztecan-85_sky-1	85	1 7 1 7 4 7 9 1	AXBYBZ_A	TYKYMI_T	29	29.T.C 29.Y.V 29.K.C 29.Y.V 29.M.C 29.I.V 29._._ 29.T.C	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0	tukumi+t	0	3678
382	utoaztecan-Serrano-85_sky-2	utoaztecan-Serrano	SKY	sky	tuukumit	tuukumit	t uː k u m i t	utoaztecan-85_sky-1	85	1 7 1 7 4 7 1	AXBYBYN	TYKYMIT	29	29.T.C 29.Y.V 29.K.C 29.Y.V 29.M.C 29.I.V 29.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tuːkumit	0	3678
383	utoaztecan-Serrano-85_sky-3	utoaztecan-Serrano	SKY	sky	tukumic	tukumic	t u k u m i ts	utoaztecan-85_sky-1	85	1 7 1 7 4 7 2	AXBYBYN	TYKYMIC	29	29.T.C 29.Y.V 29.K.C 29.Y.V 29.M.C 29.I.V 29.C.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tukumits	0	3678
506	utoaztecan-Cahuilla-85_sky-1	utoaztecan-Cahuilla	SKY	sky	túkva-š	túkva-š	t u k v a + ʃ	utoaztecan-85_sky-1	85	1 7 1 3 7 9 3	AXBCZ_A	TYKBA_S	3	3.T.C 3.Y.V 3.K.C 3.B.C 3.A.V 3._._ 3.S.C	2.0 1.5 1.75 1.5 0.8 0.0 2.0	tukva+ʃ	0	3661
633	utoaztecan-Cupeno-85_sky-1	utoaztecan-Cupeno	SKY	sky	túkvaʔa-š	túkvaʔa-š	t u k v a ʔ a + ʃ	utoaztecan-85_sky-1	85	1 7 1 3 7 1 7 9 3	AXBCYBZ_A	TYKBAHA_S	9	9.T.C 9.Y.V 9.K.C 9.B.C 9.A.V 9.H.C 9.A.V 9._._ 9.S.C	2.0 1.5 1.75 1.5 1.3 1.75 0.8 0.0 2.0	tukvaʔa+ʃ	0	3661
